1000003	0.059752	 2.7645	8.7645	 48             28            424           8.97      95.149119	
1000003	0.059752	 2.8328	8.8328	 47             34            421           7.41      105.13006	
1000004	0.059746	0.08501	9.08501	 46             20            404           7.56      88.090219	
1000004	0.059746	0.10677	9.10677	 61             40            563          10.51      87.964403	
1000004	0.059746	0.20164	9.20164	 47             31            405           7.02      116.83635	
1000004	0.059746	0.51216	9.51216	 60             34            666          10.35      149.40325	
1000004	0.059746	0.61735	9.61735	 43             29            517            8.6      102.04178	
1000004	0.059746	0.68672	9.68672	 26             22            221           5.11      64.744582	
1000004	0.059746	0.70456	9.70456	 61             23            458           7.64      92.465118	
1000004	0.059746	0.74943	9.74943	 24             41            231           3.51      58.055523	
1000004	0.059746	0.75884	9.75884	 55             43            474           7.28      106.31438	
1000004	0.059746	 1.3066	10.3066	 50             26            425           9.43      111.65258	
1000004	0.059746	 1.4274	10.4274	112             21            908          11.94      94.490918	
1000004	0.059746	 1.5262	10.5262	 50             47            450           6.28      105.77288	
1000004	0.059746	 1.5514	10.5514	 31             53            285           4.96      26.355183	
1000004	0.059746	 1.6714	10.6714	 56             48            483           8.07       91.13338	
1000004	0.059746	 1.7669	10.7669	 64             43            489           8.88      101.67628	
1000004	0.059746	 1.9757	10.9757	 38             52            307           4.87      66.694849	
1000004	0.059746	 2.4301	11.4301	 55             24            572           9.76      95.635758	
1000004	0.059746	 2.5622	11.5622	 50             60            454           9.34      98.836862	
1000004	0.059746	 2.6223	11.6223	 49             23            570          10.05      90.624424	
1000004	0.059746	 2.7787	11.7787	 57             38            502           8.08      77.895252	
1000004	0.059746	 2.8454	11.8454	 43             33            380           8.25      105.48936	
1000004	0.059746	  2.976	 11.976	 50             33            434           8.98      99.572313	
1000005	0.05973	0.25672	12.2567	 34             70            362           5.62      128.15816	
1000005	0.05973	0.46838	12.4684	 31             32            297           5.38      74.399973	
1000005	0.05973	0.64742	12.6474	 54             47            504           8.07      97.635368	
1000005	0.05973	0.94104	 12.941	 28             54            276           5.34      63.857156	
1000005	0.05973	 1.0341	13.0341	 55             73            490          11.86       95.14931	
